"Plot Title: Abaco1"
"#","Date Time, GMT-04:00","Temp, °C","Intensity, Lux","Coupler Attached","Stopped","End Of File"
1,05/08/15 12:00:00 PM,25.805,1022.6,,,
2,05/08/15 12:15:00 PM,25.805,1076.4,,,
3,05/08/15 12:30:00 PM,25.902,1216.3,,,
4,05/08/15 12:45:00 PM,26.292,12400.1,,,
5,05/08/15 01:00:00 PM,26.292,14466.8,,,
6,05/08/15 01:15:00 PM,26.000,2497.2,,,
7,05/08/15 01:30:00 PM,26.195,3444.5,,,
8,05/08/15 01:45:00 PM,27.567,110223.0,,,
9,05/08/15 02:00:00 PM,27.468,17222.3,,,
10,05/08/15 02:15:00 PM,26.683,3616.7,,,
11,05/08/15 02:30:00 PM,26.781,3272.2,,,
12,05/08/15 02:45:00 PM,26.488,1636.1,,,
13,05/08/15 03:00:00 PM,26.683,3961.1,,,
14,05/08/15 03:15:00 PM,26.683,2755.6,,,
15,05/08/15 03:30:00 PM,26.585,1894.5,,,
16,05/08/15 03:45:00 PM,26.488,1722.2,,,
17,05/08/15 04:00:00 PM,26.683,2411.1,,,
18,05/08/15 04:15:00 PM,26.488,1808.3,,,
19,05/08/15 04:30:00 PM,26.390,1377.8,,,
20,05/08/15 04:45:00 PM,26.488,1377.8,,,
21,05/08/15 05:00:00 PM,26.585,1313.2,,,
22,05/08/15 05:15:00 PM,26.585,1345.5,,,
23,05/08/15 05:30:00 PM,26.683,1463.9,,,
24,05/08/15 05:45:00 PM,26.683,1808.3,,,
25,05/08/15 06:00:00 PM,26.683,1463.9,,,
26,05/08/15 06:15:00 PM,26.585,1377.8,,,
27,05/08/15 06:30:00 PM,26.488,1044.1,,,
28,05/08/15 06:45:00 PM,26.488,549.0,,,
29,05/08/15 07:00:00 PM,26.390,462.9,,,
30,05/08/15 07:15:00 PM,26.390,301.4,,,
31,05/08/15 07:30:00 PM,26.292,75.3,,,
32,05/08/15 07:45:00 PM,26.292,10.8,,,
33,05/08/15 08:00:00 PM,26.292,0.0,,,
34,05/08/15 08:15:00 PM,26.292,0.0,,,
35,05/08/15 08:30:00 PM,26.292,0.0,,,
36,05/08/15 08:45:00 PM,26.292,0.0,,,
37,05/08/15 09:00:00 PM,26.292,0.0,,,
38,05/08/15 09:15:00 PM,26.195,0.0,,,
39,05/08/15 09:30:00 PM,26.195,0.0,,,
40,05/08/15 09:45:00 PM,26.195,0.0,,,
41,05/08/15 10:00:00 PM,26.195,0.0,,,
42,05/08/15 10:15:00 PM,26.195,0.0,,,
43,05/08/15 10:30:00 PM,26.195,0.0,,,
44,05/08/15 10:45:00 PM,26.195,0.0,,,
45,05/08/15 11:00:00 PM,26.195,0.0,,,
46,05/08/15 11:15:00 PM,26.195,0.0,,,
47,05/08/15 11:30:00 PM,26.195,0.0,,,
48,05/08/15 11:45:00 PM,26.195,0.0,,,
49,05/09/15 12:00:00 AM,26.195,0.0,,,
50,05/09/15 12:15:00 AM,26.195,0.0,,,
51,05/09/15 12:30:00 AM,26.195,0.0,,,
52,05/09/15 12:45:00 AM,26.195,0.0,,,
53,05/09/15 01:00:00 AM,26.195,0.0,,,
54,05/09/15 01:15:00 AM,26.195,0.0,,,
55,05/09/15 01:30:00 AM,26.195,0.0,,,
56,05/09/15 01:45:00 AM,26.195,0.0,,,
57,05/09/15 02:00:00 AM,26.195,0.0,,,
58,05/09/15 02:15:00 AM,26.195,0.0,,,
59,05/09/15 02:30:00 AM,26.195,0.0,,,
60,05/09/15 02:45:00 AM,26.195,0.0,,,
61,05/09/15 03:00:00 AM,26.195,0.0,,,
62,05/09/15 03:15:00 AM,26.195,0.0,,,
63,05/09/15 03:30:00 AM,26.195,0.0,,,
64,05/09/15 03:45:00 AM,26.195,0.0,,,
65,05/09/15 04:00:00 AM,26.097,0.0,,,
66,05/09/15 04:15:00 AM,26.097,0.0,,,
67,05/09/15 04:30:00 AM,26.097,0.0,,,
68,05/09/15 04:45:00 AM,26.097,0.0,,,
69,05/09/15 05:00:00 AM,26.097,0.0,,,
70,05/09/15 05:15:00 AM,26.097,0.0,,,
71,05/09/15 05:30:00 AM,26.097,0.0,,,
72,05/09/15 05:45:00 AM,26.097,0.0,,,
73,05/09/15 06:00:00 AM,26.097,0.0,,,
74,05/09/15 06:15:00 AM,26.097,0.0,,,
75,05/09/15 06:30:00 AM,26.097,21.5,,,
76,05/09/15 06:45:00 AM,26.097,86.1,,,
77,05/09/15 07:00:00 AM,26.097,183.0,,,
78,05/09/15 07:15:00 AM,26.097,344.4,,,
79,05/09/15 07:30:00 AM,26.195,581.3,,,
80,05/09/15 07:45:00 AM,26.195,764.2,,,
81,05/09/15 08:00:00 AM,26.292,936.5,,,
82,05/09/15 08:15:00 AM,26.292,1076.4,,,
83,05/09/15 08:30:00 AM,26.390,1463.9,,,
84,05/09/15 08:45:00 AM,26.488,1550.0,,,
85,05/09/15 09:00:00 AM,26.390,1550.0,,,
86,05/09/15 09:15:00 AM,26.488,2066.7,,,
87,05/09/15 09:30:00 AM,26.585,1980.6,,,
88,05/09/15 09:45:00 AM,27.173,5166.7,,,
89,05/09/15 10:00:00 AM,27.173,4822.3,,,
90,05/09/15 10:15:00 AM,26.683,2411.1,,,
91,05/09/15 10:30:00 AM,26.683,2669.5,,,
92,05/09/15 10:45:00 AM,27.272,7577.8,,,
93,05/09/15 11:00:00 AM,27.370,5166.7,,,
94,05/09/15 11:15:00 AM,27.468,10333.4,,,
95,05/09/15 11:30:00 AM,27.567,7577.8,,,
96,05/09/15 11:45:00 AM,26.879,3272.2,,,
97,05/09/15 12:00:00 PM,27.567,7577.8,,,
98,05/09/15 12:15:00 PM,27.764,8266.7,,,
99,05/09/15 12:30:00 PM,27.764,10333.4,,,
100,05/09/15 12:45:00 PM,26.977,4822.3,,,
101,05/09/15 01:00:00 PM,26.977,2152.8,,,
102,05/09/15 01:15:00 PM,26.585,559.7,,,
103,05/09/15 01:30:00 PM,26.585,742.7,,,
104,05/09/15 01:45:00 PM,26.488,366.0,,,
105,05/09/15 02:00:00 PM,26.585,505.9,,,
106,05/09/15 02:15:00 PM,26.683,366.0,,,
107,05/09/15 02:30:00 PM,26.683,215.3,,,
108,05/09/15 02:45:00 PM,26.585,344.4,,,
109,05/09/15 03:00:00 PM,26.585,236.8,,,
110,05/09/15 03:15:00 PM,26.488,333.7,,,
111,05/09/15 03:30:00 PM,26.585,1291.7,,,
112,05/09/15 03:45:00 PM,26.585,1550.0,,,
113,05/09/15 04:00:00 PM,26.585,3444.5,,,
114,05/09/15 04:15:00 PM,26.683,1808.3,,,
115,05/09/15 04:30:00 PM,26.781,2755.6,,,
116,05/09/15 04:45:00 PM,26.879,4133.4,,,
117,05/09/15 05:00:00 PM,26.977,4822.3,,,
118,05/09/15 05:15:00 PM,26.977,4822.3,,,
119,05/09/15 05:30:00 PM,27.075,5338.9,,,
120,05/09/15 05:45:00 PM,26.977,5166.7,,,
121,05/09/15 06:00:00 PM,26.977,7577.8,,,
122,05/09/15 06:15:00 PM,26.879,5511.1,,,
123,05/09/15 06:30:00 PM,26.781,4650.0,,,
124,05/09/15 06:45:00 PM,26.781,2755.6,,,
125,05/09/15 07:00:00 PM,26.683,1722.2,,,
126,05/09/15 07:15:00 PM,26.585,818.1,,,
127,05/09/15 07:30:00 PM,26.585,247.6,,,
128,05/09/15 07:45:00 PM,26.585,53.8,,,
129,05/09/15 08:00:00 PM,26.585,0.0,,,
130,05/09/15 08:15:00 PM,26.585,0.0,,,
131,05/09/15 08:30:00 PM,26.585,0.0,,,
132,05/09/15 08:45:00 PM,26.488,0.0,,,
133,05/09/15 09:00:00 PM,26.585,0.0,,,
134,05/09/15 09:15:00 PM,26.488,0.0,,,
135,05/09/15 09:30:00 PM,26.488,0.0,,,
136,05/09/15 09:45:00 PM,26.488,0.0,,,
137,05/09/15 10:00:00 PM,26.488,0.0,,,
138,05/09/15 10:15:00 PM,26.488,0.0,,,
139,05/09/15 10:30:00 PM,26.488,0.0,,,
140,05/09/15 10:45:00 PM,26.488,0.0,,,
141,05/09/15 11:00:00 PM,26.488,0.0,,,
142,05/09/15 11:15:00 PM,26.390,0.0,,,
143,05/09/15 11:30:00 PM,26.390,0.0,,,
144,05/09/15 11:45:00 PM,26.390,0.0,,,
145,05/10/15 12:00:00 AM,26.390,0.0,,,
146,05/10/15 12:15:00 AM,26.390,0.0,,,
147,05/10/15 12:30:00 AM,26.390,0.0,,,
148,05/10/15 12:45:00 AM,26.390,0.0,,,
149,05/10/15 01:00:00 AM,26.390,0.0,,,
150,05/10/15 01:15:00 AM,26.390,0.0,,,
151,05/10/15 01:30:00 AM,26.390,0.0,,,
152,05/10/15 01:45:00 AM,26.390,0.0,,,
153,05/10/15 02:00:00 AM,26.390,0.0,,,
154,05/10/15 02:15:00 AM,26.390,0.0,,,
155,05/10/15 02:30:00 AM,26.390,0.0,,,
156,05/10/15 02:45:00 AM,26.390,0.0,,,
157,05/10/15 03:00:00 AM,26.390,0.0,,,
158,05/10/15 03:15:00 AM,26.390,0.0,,,
159,05/10/15 03:30:00 AM,26.390,0.0,,,
160,05/10/15 03:45:00 AM,26.390,0.0,,,
161,05/10/15 04:00:00 AM,26.390,0.0,,,
162,05/10/15 04:15:00 AM,26.390,0.0,,,
163,05/10/15 04:30:00 AM,26.390,0.0,,,
164,05/10/15 04:45:00 AM,26.390,0.0,,,
165,05/10/15 05:00:00 AM,26.390,0.0,,,
166,05/10/15 05:15:00 AM,26.390,0.0,,,
167,05/10/15 05:30:00 AM,26.292,0.0,,,
168,05/10/15 05:45:00 AM,26.292,0.0,,,
169,05/10/15 06:00:00 AM,26.292,0.0,,,
170,05/10/15 06:15:00 AM,26.292,0.0,,,
171,05/10/15 06:30:00 AM,26.292,53.8,,,
172,05/10/15 06:45:00 AM,26.390,161.5,,,
173,05/10/15 07:00:00 AM,26.390,376.7,,,
174,05/10/15 07:15:00 AM,26.488,549.0,,,
175,05/10/15 07:30:00 AM,26.488,775.0,,,
176,05/10/15 07:45:00 AM,26.683,1033.3,,,
177,05/10/15 08:00:00 AM,26.683,1119.5,,,
178,05/10/15 08:15:00 AM,26.879,1324.0,,,
179,05/10/15 08:30:00 AM,26.977,1636.1,,,
180,05/10/15 08:45:00 AM,27.173,1808.3,,,
181,05/10/15 09:00:00 AM,27.272,1980.6,,,
182,05/10/15 09:15:00 AM,27.468,2152.8,,,
183,05/10/15 09:30:00 AM,27.567,2325.0,,,
184,05/10/15 09:45:00 AM,27.764,2583.4,,,
185,05/10/15 10:00:00 AM,27.764,3272.2,,,
186,05/10/15 10:15:00 AM,26.977,1894.5,,,
187,05/10/15 10:30:00 AM,27.173,5511.1,,,
188,05/10/15 10:45:00 AM,27.173,7233.4,,,
189,05/10/15 11:00:00 AM,27.075,3616.7,,,
190,05/10/15 11:15:00 AM,27.173,9644.5,,,
191,05/10/15 11:30:00 AM,27.370,11022.3,,,
192,05/10/15 11:45:00 AM,27.468,11711.2,,,
193,05/10/15 12:00:00 PM,27.468,8611.2,,,
194,05/10/15 12:15:00 PM,27.567,14466.8,,,
195,05/10/15 12:30:00 PM,27.862,34444.7,,,
196,05/10/15 12:45:00 PM,27.961,15155.7,,,
197,05/10/15 01:00:00 PM,28.060,14466.8,,,
198,05/10/15 01:15:00 PM,27.764,7577.8,,,
199,05/10/15 01:30:00 PM,27.862,8611.2,,,
200,05/10/15 01:45:00 PM,28.159,21355.7,,,
201,05/10/15 02:00:00 PM,28.258,28933.5,,,
202,05/10/15 02:15:00 PM,28.357,19977.9,,,
203,05/10/15 02:30:00 PM,28.357,15844.5,,,
204,05/10/15 02:45:00 PM,28.258,20666.8,,,
205,05/10/15 03:00:00 PM,28.456,17222.3,,,
206,05/10/15 03:15:00 PM,28.060,9300.1,,,
207,05/10/15 03:30:00 PM,28.060,26178.0,,,
208,05/10/15 03:45:00 PM,28.357,19977.9,,,
209,05/10/15 04:00:00 PM,28.357,18600.1,,,
210,05/10/15 04:15:00 PM,28.060,13777.9,,,
211,05/10/15 04:30:00 PM,28.060,7577.8,,,
212,05/10/15 04:45:00 PM,27.961,5166.7,,,
213,05/10/15 05:00:00 PM,28.159,9300.1,,,
214,05/10/15 05:15:00 PM,28.159,15155.7,,,
215,05/10/15 05:30:00 PM,28.060,9300.1,,,
216,05/10/15 05:45:00 PM,28.060,11022.3,,,
217,05/10/15 06:00:00 PM,27.764,9644.5,,,
218,05/10/15 06:15:00 PM,27.764,4822.3,,,
219,05/10/15 06:30:00 PM,27.665,1808.3,,,
220,05/10/15 06:45:00 PM,27.764,3444.5,,,
221,05/10/15 07:00:00 PM,27.665,1377.8,,,
222,05/10/15 07:15:00 PM,27.567,570.5,,,
223,05/10/15 07:30:00 PM,27.567,290.6,,,
224,05/10/15 07:45:00 PM,27.567,53.8,,,
225,05/10/15 08:00:00 PM,27.567,0.0,,,
226,05/10/15 08:15:00 PM,27.567,0.0,,,
227,05/10/15 08:30:00 PM,27.567,0.0,,,
228,05/10/15 08:45:00 PM,27.567,0.0,,,
229,05/10/15 09:00:00 PM,27.567,0.0,,,
230,05/10/15 09:15:00 PM,27.665,0.0,,,
231,05/10/15 09:30:00 PM,27.665,0.0,,,
232,05/10/15 09:45:00 PM,27.567,0.0,,,
233,05/10/15 10:00:00 PM,27.665,0.0,,,
234,05/10/15 10:15:00 PM,27.665,0.0,,,
235,05/10/15 10:30:00 PM,27.567,0.0,,,
236,05/10/15 10:45:00 PM,27.567,0.0,,,
237,05/10/15 11:00:00 PM,27.567,0.0,,,
238,05/10/15 11:15:00 PM,27.468,0.0,,,
239,05/10/15 11:30:00 PM,27.468,0.0,,,
240,05/10/15 11:45:00 PM,27.370,0.0,,,
241,05/11/15 12:00:00 AM,27.370,0.0,,,
242,05/11/15 12:15:00 AM,27.370,0.0,,,
243,05/11/15 12:30:00 AM,27.370,0.0,,,
244,05/11/15 12:45:00 AM,27.370,0.0,,,
245,05/11/15 01:00:00 AM,27.272,0.0,,,
246,05/11/15 01:15:00 AM,27.272,0.0,,,
247,05/11/15 01:30:00 AM,27.272,0.0,,,
248,05/11/15 01:45:00 AM,27.272,0.0,,,
249,05/11/15 02:00:00 AM,27.272,0.0,,,
250,05/11/15 02:15:00 AM,27.173,0.0,,,
251,05/11/15 02:30:00 AM,27.173,0.0,,,
252,05/11/15 02:45:00 AM,27.173,0.0,,,
253,05/11/15 03:00:00 AM,27.173,0.0,,,
254,05/11/15 03:15:00 AM,27.173,0.0,,,
255,05/11/15 03:30:00 AM,27.173,0.0,,,
256,05/11/15 03:45:00 AM,27.173,0.0,,,
257,05/11/15 04:00:00 AM,27.173,0.0,,,
258,05/11/15 04:15:00 AM,27.173,0.0,,,
259,05/11/15 04:30:00 AM,27.173,0.0,,,
260,05/11/15 04:45:00 AM,27.173,0.0,,,
261,05/11/15 05:00:00 AM,27.075,0.0,,,
262,05/11/15 05:15:00 AM,27.075,0.0,,,
263,05/11/15 05:30:00 AM,27.075,0.0,,,
264,05/11/15 05:45:00 AM,27.075,0.0,,,
265,05/11/15 06:00:00 AM,27.075,0.0,,,
266,05/11/15 06:15:00 AM,27.075,0.0,,,
267,05/11/15 06:30:00 AM,27.075,43.1,,,
268,05/11/15 06:45:00 AM,27.075,118.4,,,
269,05/11/15 07:00:00 AM,27.075,226.0,,,
270,05/11/15 07:15:00 AM,27.075,430.6,,,
271,05/11/15 07:30:00 AM,27.272,1022.6,,,
272,05/11/15 07:45:00 AM,27.370,775.0,,,
273,05/11/15 08:00:00 AM,27.468,1130.2,,,
274,05/11/15 08:15:00 AM,27.567,1291.7,,,
275,05/11/15 08:30:00 AM,27.862,1550.0,,,
276,05/11/15 08:45:00 AM,27.961,2497.2,,,
277,05/11/15 09:00:00 AM,28.060,2066.7,,,
278,05/11/15 09:15:00 AM,28.060,2152.8,,,
279,05/11/15 09:30:00 AM,27.764,2066.7,,,
280,05/11/15 09:45:00 AM,27.665,2927.8,,,
281,05/11/15 10:00:00 AM,27.961,2927.8,,,
282,05/11/15 10:15:00 AM,28.159,2497.2,,,
283,05/11/15 10:30:00 AM,28.060,3100.0,,,
284,05/11/15 10:45:00 AM,27.665,2325.0,,,
285,05/11/15 11:00:00 AM,28.159,3444.5,,,
286,05/11/15 11:15:00 AM,27.961,4133.4,,,
287,05/11/15 11:30:00 AM,27.862,1980.6,,,
288,05/11/15 11:45:00 AM,27.961,4477.8,,,
289,05/11/15 12:00:00 PM,27.764,2669.5,,,
290,05/11/15 12:15:00 PM,28.258,5166.7,,,
291,05/11/15 12:30:00 PM,27.862,5511.1,,,
292,05/11/15 12:45:00 PM,28.357,6200.0,,,
293,05/11/15 01:00:00 PM,27.961,2238.9,,,
294,05/11/15 01:15:00 PM,28.357,8266.7,,,
295,05/11/15 01:30:00 PM,28.456,5166.7,,,
296,05/11/15 01:45:00 PM,28.159,9300.1,,,
297,05/11/15 02:00:00 PM,28.258,7233.4,,,
298,05/11/15 02:15:00 PM,28.258,7577.8,,,
299,05/11/15 02:30:00 PM,28.258,5166.7,,,
300,05/11/15 02:45:00 PM,28.555,16533.4,,,
301,05/11/15 03:00:00 PM,28.258,7577.8,,,
302,05/11/15 03:15:00 PM,28.357,12400.1,,,
303,05/11/15 03:30:00 PM,28.159,2927.8,,,
304,05/11/15 03:45:00 PM,28.555,6200.0,,,
305,05/11/15 04:00:00 PM,28.456,14466.8,,,
306,05/11/15 04:15:00 PM,28.357,5166.7,,,
307,05/11/15 04:30:00 PM,28.258,2669.5,,,
308,05/11/15 04:45:00 PM,28.555,16533.4,,,
309,05/11/15 05:00:00 PM,28.655,9300.1,,,
310,05/11/15 05:15:00 PM,28.357,4822.3,,,
311,05/11/15 05:30:00 PM,28.357,6200.0,,,
312,05/11/15 05:45:00 PM,28.357,14466.8,,,
313,05/11/15 06:00:00 PM,28.357,8611.2,,,
314,05/11/15 06:15:00 PM,28.357,6544.5,,,
315,05/11/15 06:30:00 PM,28.258,6200.0,,,
316,05/11/15 06:45:00 PM,28.159,2927.8,,,
317,05/11/15 07:00:00 PM,28.060,1808.3,,,
318,05/11/15 07:15:00 PM,28.060,667.4,,,
319,05/11/15 07:30:00 PM,27.961,161.5,,,
320,05/11/15 07:45:00 PM,27.961,43.1,,,
321,05/11/15 08:00:00 PM,27.961,0.0,,,
322,05/11/15 08:15:00 PM,27.961,0.0,,,
323,05/11/15 08:30:00 PM,27.961,0.0,,,
324,05/11/15 08:45:00 PM,27.961,0.0,,,
325,05/11/15 09:00:00 PM,27.961,0.0,,,
326,05/11/15 09:15:00 PM,27.961,0.0,,,
327,05/11/15 09:30:00 PM,27.961,0.0,,,
328,05/11/15 09:45:00 PM,27.961,0.0,,,
329,05/11/15 10:00:00 PM,27.961,0.0,,,
330,05/11/15 10:15:00 PM,27.862,0.0,,,
331,05/11/15 10:30:00 PM,27.862,0.0,,,
332,05/11/15 10:45:00 PM,27.764,0.0,,,
333,05/11/15 11:00:00 PM,27.665,0.0,,,
334,05/11/15 11:15:00 PM,27.665,0.0,,,
335,05/11/15 11:30:00 PM,27.665,0.0,,,
336,05/11/15 11:45:00 PM,27.665,0.0,,,
337,05/12/15 12:00:00 AM,27.665,0.0,,,
338,05/12/15 12:15:00 AM,27.665,0.0,,,
339,05/12/15 12:30:00 AM,27.665,0.0,,,
340,05/12/15 12:45:00 AM,27.567,0.0,,,
341,05/12/15 01:00:00 AM,27.567,0.0,,,
342,05/12/15 01:15:00 AM,27.567,0.0,,,
343,05/12/15 01:30:00 AM,27.567,0.0,,,
344,05/12/15 01:45:00 AM,27.567,0.0,,,
345,05/12/15 02:00:00 AM,27.567,0.0,,,
346,05/12/15 02:15:00 AM,27.567,0.0,,,
347,05/12/15 02:30:00 AM,27.567,0.0,,,
348,05/12/15 02:45:00 AM,27.468,0.0,,,
349,05/12/15 03:00:00 AM,27.468,0.0,,,
350,05/12/15 03:15:00 AM,27.468,0.0,,,
351,05/12/15 03:30:00 AM,27.468,0.0,,,
352,05/12/15 03:45:00 AM,27.468,0.0,,,
353,05/12/15 04:00:00 AM,27.468,0.0,,,
354,05/12/15 04:15:00 AM,27.468,0.0,,,
355,05/12/15 04:30:00 AM,27.370,0.0,,,
356,05/12/15 04:45:00 AM,27.370,0.0,,,
357,05/12/15 05:00:00 AM,27.370,0.0,,,
358,05/12/15 05:15:00 AM,27.370,0.0,,,
359,05/12/15 05:30:00 AM,27.370,0.0,,,
360,05/12/15 05:45:00 AM,27.370,0.0,,,
361,05/12/15 06:00:00 AM,27.370,0.0,,,
362,05/12/15 06:15:00 AM,27.370,0.0,,,
363,05/12/15 06:30:00 AM,27.272,75.3,,,
364,05/12/15 06:45:00 AM,27.272,204.5,,,
365,05/12/15 07:00:00 AM,27.370,355.2,,,
366,05/12/15 07:15:00 AM,27.468,559.7,,,
367,05/12/15 07:30:00 AM,27.468,861.1,,,
368,05/12/15 07:45:00 AM,27.665,936.5,,,
369,05/12/15 08:00:00 AM,27.764,1270.1,,,
370,05/12/15 08:15:00 AM,27.764,904.2,,,
371,05/12/15 08:30:00 AM,27.961,1550.0,,,
372,05/12/15 08:45:00 AM,27.862,1087.2,,,
373,05/12/15 09:00:00 AM,28.060,1033.3,,,
374,05/12/15 09:15:00 AM,28.555,2583.4,,,
375,05/12/15 09:30:00 AM,27.764,1033.3,,,
376,05/12/15 09:45:00 AM,28.357,3100.0,,,
377,05/12/15 10:00:00 AM,27.961,1636.1,,,
378,05/12/15 10:15:00 AM,28.258,2238.9,,,
379,05/12/15 10:30:00 AM,28.555,3100.0,,,
380,05/12/15 10:45:00 AM,28.555,2927.8,,,
381,05/12/15 11:00:00 AM,28.754,3272.2,,,
382,05/12/15 11:15:00 AM,28.456,1808.3,,,
383,05/12/15 11:30:00 AM,28.357,1550.0,,,
384,05/12/15 11:45:00 AM,28.555,3616.7,,,
385,05/12/15 12:00:00 PM,28.853,3616.7,,,
386,05/12/15 12:15:00 PM,28.853,5166.7,,,
387,05/12/15 12:30:00 PM,28.456,6544.5,,,
388,05/12/15 12:45:00 PM,28.655,5166.7,,,
389,05/12/15 01:00:00 PM,28.655,7577.8,,,
390,05/12/15 01:15:00 PM,28.853,9300.1,,,
391,05/12/15 01:30:00 PM,28.655,7577.8,,,
392,05/12/15 01:45:00 PM,28.754,5166.7,,,
393,05/12/15 02:00:00 PM,29.352,66133.8,,,
394,05/12/15 02:15:00 PM,29.252,16533.4,,,
395,05/12/15 02:30:00 PM,29.152,44089.2,,,
396,05/12/15 02:45:00 PM,28.655,9644.5,,,
397,05/12/15 03:00:00 PM,28.853,23422.4,,,
398,05/12/15 03:15:00 PM,28.754,13089.0,,,
399,05/12/15 03:30:00 PM,29.053,20666.8,,,
400,05/12/15 03:45:00 PM,28.853,20666.8,,,
401,05/12/15 04:00:00 PM,29.053,22044.6,,,
402,05/12/15 04:15:00 PM,29.053,20666.8,,,
403,05/12/15 04:30:00 PM,29.053,14466.8,,,
404,05/12/15 04:45:00 PM,28.953,13089.0,,,
405,05/12/15 05:00:00 PM,28.953,14466.8,,,
406,05/12/15 05:15:00 PM,28.754,6200.0,,,
407,05/12/15 05:30:00 PM,28.754,5166.7,,,
408,05/12/15 05:45:00 PM,28.655,8266.7,,,
409,05/12/15 06:00:00 PM,28.655,3788.9,,,
410,05/12/15 06:15:00 PM,28.555,1808.3,,,
411,05/12/15 06:30:00 PM,28.555,4305.6,,,
412,05/12/15 06:45:00 PM,28.555,1291.7,,,
413,05/12/15 07:00:00 PM,28.456,2152.8,,,
414,05/12/15 07:15:00 PM,28.456,904.2,,,
415,05/12/15 07:30:00 PM,28.357,376.7,,,
416,05/12/15 07:45:00 PM,28.357,75.3,,,
417,05/12/15 08:00:00 PM,28.357,0.0,,,
418,05/12/15 08:15:00 PM,28.357,0.0,,,
419,05/12/15 08:30:00 PM,28.258,0.0,,,
420,05/12/15 08:45:00 PM,28.258,0.0,,,
421,05/12/15 09:00:00 PM,28.258,0.0,,,
422,05/12/15 09:15:00 PM,28.258,0.0,,,
423,05/12/15 09:30:00 PM,28.159,0.0,,,
424,05/12/15 09:45:00 PM,28.159,0.0,,,
425,05/12/15 10:00:00 PM,28.159,0.0,,,
426,05/12/15 10:15:00 PM,28.159,0.0,,,
427,05/12/15 10:30:00 PM,28.159,0.0,,,
428,05/12/15 10:45:00 PM,28.159,0.0,,,
429,05/12/15 11:00:00 PM,28.159,0.0,,,
430,05/12/15 11:15:00 PM,28.159,0.0,,,
431,05/12/15 11:30:00 PM,28.159,0.0,,,
432,05/12/15 11:45:00 PM,28.159,0.0,,,
433,05/13/15 12:00:00 AM,28.159,0.0,,,
434,05/13/15 12:15:00 AM,28.060,0.0,,,
435,05/13/15 12:30:00 AM,28.060,0.0,,,
436,05/13/15 12:45:00 AM,28.060,0.0,,,
437,05/13/15 01:00:00 AM,28.060,0.0,,,
438,05/13/15 01:15:00 AM,28.060,0.0,,,
439,05/13/15 01:30:00 AM,28.060,0.0,,,
440,05/13/15 01:45:00 AM,27.961,0.0,,,
441,05/13/15 02:00:00 AM,27.961,0.0,,,
442,05/13/15 02:15:00 AM,27.961,0.0,,,
443,05/13/15 02:30:00 AM,27.961,0.0,,,
444,05/13/15 02:45:00 AM,27.961,0.0,,,
445,05/13/15 03:00:00 AM,27.961,0.0,,,
446,05/13/15 03:15:00 AM,27.862,0.0,,,
447,05/13/15 03:30:00 AM,27.862,0.0,,,
448,05/13/15 03:45:00 AM,27.862,0.0,,,
449,05/13/15 04:00:00 AM,27.862,0.0,,,
450,05/13/15 04:15:00 AM,27.862,0.0,,,
451,05/13/15 04:30:00 AM,27.862,0.0,,,
452,05/13/15 04:45:00 AM,27.862,0.0,,,
453,05/13/15 05:00:00 AM,27.764,0.0,,,
454,05/13/15 05:15:00 AM,27.764,0.0,,,
455,05/13/15 05:30:00 AM,27.764,0.0,,,
456,05/13/15 05:45:00 AM,27.764,0.0,,,
457,05/13/15 06:00:00 AM,27.764,0.0,,,
458,05/13/15 06:15:00 AM,27.764,0.0,,,
459,05/13/15 06:30:00 AM,27.764,86.1,,,
460,05/13/15 06:45:00 AM,27.764,322.9,,,
461,05/13/15 07:00:00 AM,27.764,602.8,,,
462,05/13/15 07:15:00 AM,27.764,2497.2,,,
463,05/13/15 07:30:00 AM,27.862,2066.7,,,
464,05/13/15 07:45:00 AM,27.862,1356.3,,,
465,05/13/15 08:00:00 AM,27.961,1463.9,,,
466,05/13/15 08:15:00 AM,28.159,1463.9,,,
467,05/13/15 08:30:00 AM,28.159,1173.3,,,
468,05/13/15 08:45:00 AM,28.060,688.9,,,
469,05/13/15 09:00:00 AM,28.258,592.0,,,
470,05/13/15 09:15:00 AM,28.258,1065.6,,,
471,05/13/15 09:30:00 AM,28.258,861.1,,,
472,05/13/15 09:45:00 AM,28.953,2411.1,,,
473,05/13/15 10:00:00 AM,29.252,2669.5,,,
474,05/13/15 10:15:00 AM,28.555,1463.9,,,
475,05/13/15 10:30:00 AM,29.352,3100.0,,,
476,05/13/15 10:45:00 AM,29.452,3616.7,,,
477,05/13/15 11:00:00 AM,29.352,1722.2,,,
478,05/13/15 11:15:00 AM,29.552,4133.4,,,
479,05/13/15 11:30:00 AM,29.552,4822.3,,,
480,05/13/15 11:45:00 AM,29.552,6200.0,,,
481,05/13/15 12:00:00 PM,29.552,3961.1,,,
482,05/13/15 12:15:00 PM,29.053,3616.7,,,
483,05/13/15 12:30:00 PM,29.053,3444.5,,,
484,05/13/15 12:45:00 PM,29.053,3272.2,,,
485,05/13/15 01:00:00 PM,29.152,4477.8,,,
486,05/13/15 01:15:00 PM,29.252,5166.7,,,
487,05/13/15 01:30:00 PM,29.252,6544.5,,,
488,05/13/15 01:45:00 PM,29.252,8266.7,,,
489,05/13/15 02:00:00 PM,29.252,5511.1,,,
