"Plot Title: Sandy Cay Reef - Backreef"
"#","Date Time, GMT-04:00","Temp, °F","Intensity, lum/ft²","Coupler Attached","Coupler Detached","Stopped","End Of File"
1,05/08/15 12:00:00 PM,84.474,0.0,,,,
2,05/08/15 12:15:00 PM,89.755,0.0,,,,
3,05/08/15 12:30:00 PM,91.800,0.0,,,,
4,05/08/15 12:45:00 PM,92.550,0.0,,,,
5,05/08/15 01:00:00 PM,92.926,0.0,,,,
6,05/08/15 01:15:00 PM,92.737,0.0,,,,
7,05/08/15 01:30:00 PM,87.552,0.0,,,,
8,05/08/15 01:45:00 PM,85.915,0.0,,,,
9,05/08/15 02:00:00 PM,85.554,0.0,,,,
10,05/08/15 02:15:00 PM,85.554,0.0,,,,
11,05/08/15 02:30:00 PM,85.374,0.0,,,,
12,05/08/15 02:45:00 PM,84.295,0.0,,,,
13,05/08/15 03:00:00 PM,83.935,1.0,,,,
14,05/08/15 03:15:00 PM,84.474,1.0,,,,
15,05/08/15 03:30:00 PM,85.374,1.0,,,,
16,05/08/15 03:45:00 PM,86.277,1.0,,,,
17,05/08/15 04:00:00 PM,86.641,0.0,,,,
18,05/08/15 04:15:00 PM,86.459,0.0,,,,
19,05/08/15 04:30:00 PM,85.735,0.0,,,,
20,05/08/15 04:45:00 PM,85.014,0.0,,,,
21,05/08/15 05:00:00 PM,84.474,0.0,,,,
22,05/08/15 05:15:00 PM,84.295,0.0,,,,
23,05/08/15 05:30:00 PM,84.115,0.0,,,,
24,05/08/15 05:45:00 PM,84.115,0.0,,,,
25,05/08/15 06:00:00 PM,84.295,0.0,,,,
26,05/08/15 06:15:00 PM,84.474,0.0,,,,
27,05/08/15 06:30:00 PM,84.474,0.0,,,,
28,05/08/15 06:45:00 PM,84.295,0.0,,,,
29,05/08/15 07:00:00 PM,83.757,0.0,,,,
30,05/08/15 07:15:00 PM,83.043,0.0,,,,
31,05/08/15 07:30:00 PM,82.508,0.0,,,,
32,05/08/15 07:45:00 PM,81.975,0.0,,,,
33,05/08/15 08:00:00 PM,81.442,0.0,,,,
34,05/08/15 08:15:00 PM,80.735,0.0,,,,
35,05/08/15 08:30:00 PM,80.029,0.0,,,,
36,05/08/15 08:45:00 PM,79.326,0.0,,,,
37,05/08/15 09:00:00 PM,78.800,0.0,,,,
38,05/08/15 09:15:00 PM,78.274,0.0,,,,
39,05/08/15 09:30:00 PM,77.749,0.0,,,,
40,05/08/15 09:45:00 PM,77.225,0.0,,,,
41,05/08/15 10:00:00 PM,76.703,0.0,,,,
42,05/08/15 10:15:00 PM,76.354,0.0,,,,
43,05/08/15 10:30:00 PM,76.006,0.0,,,,
44,05/08/15 10:45:00 PM,75.659,0.0,,,,
45,05/08/15 11:00:00 PM,75.312,0.0,,,,
46,05/08/15 11:15:00 PM,74.964,0.0,,,,
47,05/08/15 11:30:00 PM,74.791,0.0,,,,
48,05/08/15 11:45:00 PM,74.619,0.0,,,,
49,05/09/15 12:00:00 AM,74.271,0.0,,,,
50,05/09/15 12:15:00 AM,74.098,0.0,,,,
51,05/09/15 12:30:00 AM,73.926,0.0,,,,
52,05/09/15 12:45:00 AM,73.753,0.0,,,,
53,05/09/15 01:00:00 AM,73.407,0.0,,,,
54,05/09/15 01:15:00 AM,73.062,0.0,,,,
55,05/09/15 01:30:00 AM,72.718,0.0,,,,
56,05/09/15 01:45:00 AM,72.545,0.0,,,,
57,05/09/15 02:00:00 AM,72.372,0.0,,,,
58,05/09/15 02:15:00 AM,72.199,0.0,,,,
59,05/09/15 02:30:00 AM,72.028,0.0,,,,
60,05/09/15 02:45:00 AM,71.856,0.0,,,,
61,05/09/15 03:00:00 AM,71.683,0.0,,,,
62,05/09/15 03:15:00 AM,71.512,0.0,,,,
63,05/09/15 03:30:00 AM,71.339,0.0,,,,
64,05/09/15 03:45:00 AM,70.995,0.0,,,,
65,05/09/15 04:00:00 AM,70.824,0.0,,,,
66,05/09/15 04:15:00 AM,70.651,0.0,,,,
67,05/09/15 04:30:00 AM,70.308,0.0,,,,
68,05/09/15 04:45:00 AM,70.137,0.0,,,,
69,05/09/15 05:00:00 AM,69.964,0.0,,,,
70,05/09/15 05:15:00 AM,69.793,0.0,,,,
71,05/09/15 05:30:00 AM,69.449,0.0,,,,
72,05/09/15 05:45:00 AM,69.449,0.0,,,,
73,05/09/15 06:00:00 AM,69.278,0.0,,,,
74,05/09/15 06:15:00 AM,69.278,0.0,,,,
75,05/09/15 06:30:00 AM,69.278,0.0,,,,
76,05/09/15 06:45:00 AM,69.278,0.0,,,,
77,05/09/15 07:00:00 AM,69.278,0.0,,,,
78,05/09/15 07:15:00 AM,69.449,0.0,,,,
79,05/09/15 07:30:00 AM,69.793,0.0,,,,
80,05/09/15 07:45:00 AM,70.480,0.0,,,,
81,05/09/15 08:00:00 AM,71.339,0.0,,,,
82,05/09/15 08:15:00 AM,73.234,0.0,,,,
83,05/09/15 08:30:00 AM,74.964,0.0,,,,
84,05/09/15 08:45:00 AM,76.006,0.0,,,,
85,05/09/15 09:00:00 AM,76.703,0.0,,,,
86,05/09/15 09:15:00 AM,77.574,0.0,,,,
87,05/09/15 09:30:00 AM,80.911,0.0,,,,
88,05/09/15 09:45:00 AM,82.152,0.0,,,,
89,05/09/15 10:00:00 AM,81.090,0.0,,,,
90,05/09/15 10:15:00 AM,81.442,6.0,,,,
91,05/09/15 10:30:00 AM,88.099,0.0,,,,
92,05/09/15 10:45:00 AM,84.115,0.0,,,,
93,05/09/15 11:00:00 AM,82.330,0.0,,,,
94,05/09/15 11:15:00 AM,81.621,0.0,,,,
95,05/09/15 11:30:00 AM,81.975,0.0,,,,
96,05/09/15 11:45:00 AM,82.686,0.0,,,,
97,05/09/15 12:00:00 PM,81.975,0.0,,,,
98,05/09/15 12:15:00 PM,83.757,0.0,,,,
99,05/09/15 12:30:00 PM,85.014,0.0,,,,
100,05/09/15 12:45:00 PM,83.935,109.0,,,,
101,05/09/15 01:00:00 PM,81.975,3840.0,,,,
102,05/09/15 01:15:00 PM,82.508,4096.0,,,,
103,05/09/15 01:30:00 PM,82.508,2048.0,,,,
104,05/09/15 01:45:00 PM,82.330,1728.0,,,,
105,05/09/15 02:00:00 PM,81.797,800.0,,,,
106,05/09/15 02:15:00 PM,80.735,320.0,,,,
107,05/09/15 02:30:00 PM,80.735,352.0,,,,
108,05/09/15 02:45:00 PM,80.559,336.0,,,,
109,05/09/15 03:00:00 PM,80.559,272.0,,,,
110,05/09/15 03:15:00 PM,80.559,256.0,,,,
111,05/09/15 03:30:00 PM,80.559,272.0,,,,
112,05/09/15 03:45:00 PM,80.559,288.0,,,,
113,05/09/15 04:00:00 PM,80.559,336.0,,,,
114,05/09/15 04:15:00 PM,80.559,416.0,,,,
115,05/09/15 04:30:00 PM,80.735,480.0,,,,
116,05/09/15 04:45:00 PM,80.735,480.0,,,,
117,05/09/15 05:00:00 PM,80.735,480.0,,,,
118,05/09/15 05:15:00 PM,80.735,480.0,,,,
119,05/09/15 05:30:00 PM,80.735,464.0,,,,
120,05/09/15 05:45:00 PM,80.735,432.0,,,,
121,05/09/15 06:00:00 PM,80.735,384.0,,,,
122,05/09/15 06:15:00 PM,80.735,320.0,,,,
123,05/09/15 06:30:00 PM,80.735,272.0,,,,
124,05/09/15 06:45:00 PM,80.559,200.0,,,,
125,05/09/15 07:00:00 PM,80.559,136.0,,,,
126,05/09/15 07:15:00 PM,80.382,87.0,,,,
127,05/09/15 07:30:00 PM,80.382,38.0,,,,
128,05/09/15 07:45:00 PM,80.382,9.0,,,,
129,05/09/15 08:00:00 PM,80.382,0.0,,,,
130,05/09/15 08:15:00 PM,80.206,0.0,,,,
131,05/09/15 08:30:00 PM,80.206,0.0,,,,
132,05/09/15 08:45:00 PM,80.206,0.0,,,,
133,05/09/15 09:00:00 PM,80.382,0.0,,,,
134,05/09/15 09:15:00 PM,80.382,0.0,,,,
135,05/09/15 09:30:00 PM,80.382,0.0,,,,
136,05/09/15 09:45:00 PM,80.382,0.0,,,,
137,05/09/15 10:00:00 PM,80.382,0.0,,,,
138,05/09/15 10:15:00 PM,80.029,0.0,,,,
139,05/09/15 10:30:00 PM,79.678,0.0,,,,
140,05/09/15 10:45:00 PM,79.678,0.0,,,,
141,05/09/15 11:00:00 PM,79.678,0.0,,,,
142,05/09/15 11:15:00 PM,79.678,0.0,,,,
143,05/09/15 11:30:00 PM,79.678,0.0,,,,
144,05/09/15 11:45:00 PM,79.678,0.0,,,,
145,05/10/15 12:00:00 AM,79.502,0.0,,,,
146,05/10/15 12:15:00 AM,79.502,0.0,,,,
147,05/10/15 12:30:00 AM,79.502,0.0,,,,
148,05/10/15 12:45:00 AM,79.502,0.0,,,,
149,05/10/15 01:00:00 AM,79.502,0.0,,,,
150,05/10/15 01:15:00 AM,79.502,0.0,,,,
151,05/10/15 01:30:00 AM,79.502,0.0,,,,
152,05/10/15 01:45:00 AM,79.502,0.0,,,,
153,05/10/15 02:00:00 AM,79.502,0.0,,,,
154,05/10/15 02:15:00 AM,79.502,0.0,,,,
155,05/10/15 02:30:00 AM,79.502,0.0,,,,
156,05/10/15 02:45:00 AM,79.502,0.0,,,,
157,05/10/15 03:00:00 AM,79.502,0.0,,,,
158,05/10/15 03:15:00 AM,79.502,0.0,,,,
159,05/10/15 03:30:00 AM,79.326,0.0,,,,
160,05/10/15 03:45:00 AM,79.326,0.0,,,,
161,05/10/15 04:00:00 AM,79.326,0.0,,,,
162,05/10/15 04:15:00 AM,79.326,0.0,,,,
163,05/10/15 04:30:00 AM,79.326,0.0,,,,
164,05/10/15 04:45:00 AM,79.326,0.0,,,,
165,05/10/15 05:00:00 AM,79.326,0.0,,,,
166,05/10/15 05:15:00 AM,79.502,0.0,,,,
167,05/10/15 05:30:00 AM,79.502,0.0,,,,
168,05/10/15 05:45:00 AM,79.502,0.0,,,,
169,05/10/15 06:00:00 AM,79.502,0.0,,,,
170,05/10/15 06:15:00 AM,79.678,1.0,,,,
171,05/10/15 06:30:00 AM,79.678,17.0,,,,
172,05/10/15 06:45:00 AM,79.678,70.0,,,,
173,05/10/15 07:00:00 AM,79.853,168.0,,,,
174,05/10/15 07:15:00 AM,79.853,288.0,,,,
175,05/10/15 07:30:00 AM,80.029,448.0,,,,
176,05/10/15 07:45:00 AM,80.029,672.0,,,,
177,05/10/15 08:00:00 AM,80.382,704.0,,,,
178,05/10/15 08:15:00 AM,80.559,800.0,,,,
179,05/10/15 08:30:00 AM,80.559,1152.0,,,,
180,05/10/15 08:45:00 AM,80.735,1920.0,,,,
181,05/10/15 09:00:00 AM,80.911,2048.0,,,,
182,05/10/15 09:15:00 AM,81.090,1728.0,,,,
183,05/10/15 09:30:00 AM,81.266,1920.0,,,,
184,05/10/15 09:45:00 AM,80.382,768.0,,,,
185,05/10/15 10:00:00 AM,81.442,3072.0,,,,
186,05/10/15 10:15:00 AM,81.621,2688.0,,,,
187,05/10/15 10:30:00 AM,81.797,4864.0,,,,
188,05/10/15 10:45:00 AM,81.975,2048.0,,,,
189,05/10/15 11:00:00 AM,81.975,1856.0,,,,
190,05/10/15 11:15:00 AM,82.152,2304.0,,,,
191,05/10/15 11:30:00 AM,82.152,1536.0,,,,
192,05/10/15 11:45:00 AM,82.330,3968.0,,,,
193,05/10/15 12:00:00 PM,82.330,3072.0,,,,
194,05/10/15 12:15:00 PM,82.330,1344.0,,,,
195,05/10/15 12:30:00 PM,82.330,2048.0,,,,
196,05/10/15 12:45:00 PM,82.330,2048.0,,,,
197,05/10/15 01:00:00 PM,82.330,1856.0,,,,
198,05/10/15 01:15:00 PM,82.330,2048.0,,,,
199,05/10/15 01:30:00 PM,82.152,3200.0,,,,
200,05/10/15 01:45:00 PM,82.152,1152.0,,,,
201,05/10/15 02:00:00 PM,82.152,1600.0,,,,
202,05/10/15 02:15:00 PM,81.975,1216.0,,,,
203,05/10/15 02:30:00 PM,81.797,3072.0,,,,
204,05/10/15 02:45:00 PM,81.621,1856.0,,,,
205,05/10/15 03:00:00 PM,81.266,464.0,,,,
206,05/10/15 03:15:00 PM,81.266,896.0,,,,
207,05/10/15 03:30:00 PM,81.266,576.0,,,,
208,05/10/15 03:45:00 PM,81.090,672.0,,,,
209,05/10/15 04:00:00 PM,81.090,768.0,,,,
210,05/10/15 04:15:00 PM,81.090,512.0,,,,
211,05/10/15 04:30:00 PM,81.090,512.0,,,,
212,05/10/15 04:45:00 PM,81.090,448.0,,,,
213,05/10/15 05:00:00 PM,81.090,352.0,,,,
214,05/10/15 05:15:00 PM,81.266,400.0,,,,
215,05/10/15 05:30:00 PM,81.266,352.0,,,,
216,05/10/15 05:45:00 PM,81.266,288.0,,,,
217,05/10/15 06:00:00 PM,81.090,256.0,,,,
218,05/10/15 06:15:00 PM,81.090,192.0,,,,
219,05/10/15 06:30:00 PM,81.090,152.0,,,,
220,05/10/15 06:45:00 PM,80.911,160.0,,,,
221,05/10/15 07:00:00 PM,80.911,120.0,,,,
222,05/10/15 07:15:00 PM,80.735,60.0,,,,
223,05/10/15 07:30:00 PM,80.735,36.0,,,,
224,05/10/15 07:45:00 PM,80.735,8.0,,,,
225,05/10/15 08:00:00 PM,80.735,0.0,,,,
226,05/10/15 08:15:00 PM,80.559,0.0,,,,
227,05/10/15 08:30:00 PM,80.559,0.0,,,,
228,05/10/15 08:45:00 PM,80.559,0.0,,,,
229,05/10/15 09:00:00 PM,80.559,0.0,,,,
230,05/10/15 09:15:00 PM,80.559,0.0,,,,
231,05/10/15 09:30:00 PM,80.735,0.0,,,,
232,05/10/15 09:45:00 PM,80.735,0.0,,,,
233,05/10/15 10:00:00 PM,80.559,0.0,,,,
234,05/10/15 10:15:00 PM,80.559,0.0,,,,
235,05/10/15 10:30:00 PM,80.559,0.0,,,,
236,05/10/15 10:45:00 PM,80.559,0.0,,,,
237,05/10/15 11:00:00 PM,80.735,0.0,,,,
238,05/10/15 11:15:00 PM,80.735,0.0,,,,
239,05/10/15 11:30:00 PM,80.735,0.0,,,,
240,05/10/15 11:45:00 PM,80.735,0.0,,,,
241,05/11/15 12:00:00 AM,80.382,0.0,,,,
242,05/11/15 12:15:00 AM,79.853,0.0,,,,
243,05/11/15 12:30:00 AM,79.853,0.0,,,,
244,05/11/15 12:45:00 AM,79.678,0.0,,,,
245,05/11/15 01:00:00 AM,79.502,0.0,,,,
246,05/11/15 01:15:00 AM,79.502,0.0,,,,
247,05/11/15 01:30:00 AM,79.502,0.0,,,,
248,05/11/15 01:45:00 AM,79.502,0.0,,,,
249,05/11/15 02:00:00 AM,79.502,0.0,,,,
250,05/11/15 02:15:00 AM,79.502,0.0,,,,
251,05/11/15 02:30:00 AM,79.502,0.0,,,,
252,05/11/15 02:45:00 AM,79.502,0.0,,,,
253,05/11/15 03:00:00 AM,79.502,0.0,,,,
254,05/11/15 03:15:00 AM,79.502,0.0,,,,
255,05/11/15 03:30:00 AM,79.502,0.0,,,,
256,05/11/15 03:45:00 AM,79.502,0.0,,,,
257,05/11/15 04:00:00 AM,79.326,0.0,,,,
258,05/11/15 04:15:00 AM,79.326,0.0,,,,
259,05/11/15 04:30:00 AM,79.326,0.0,,,,
260,05/11/15 04:45:00 AM,79.326,0.0,,,,
261,05/11/15 05:00:00 AM,79.502,0.0,,,,
262,05/11/15 05:15:00 AM,79.502,0.0,,,,
263,05/11/15 05:30:00 AM,79.502,0.0,,,,
264,05/11/15 05:45:00 AM,79.502,0.0,,,,
265,05/11/15 06:00:00 AM,79.502,0.0,,,,
266,05/11/15 06:15:00 AM,79.502,2.0,,,,
267,05/11/15 06:30:00 AM,79.502,19.0,,,,
268,05/11/15 06:45:00 AM,79.502,49.0,,,,
269,05/11/15 07:00:00 AM,79.678,184.0,,,,
270,05/11/15 07:15:00 AM,79.853,384.0,,,,
271,05/11/15 07:30:00 AM,79.853,704.0,,,,
272,05/11/15 07:45:00 AM,80.029,768.0,,,,
273,05/11/15 08:00:00 AM,80.206,1088.0,,,,
274,05/11/15 08:15:00 AM,80.559,896.0,,,,
275,05/11/15 08:30:00 AM,80.735,1408.0,,,,
276,05/11/15 08:45:00 AM,80.735,672.0,,,,
277,05/11/15 09:00:00 AM,81.090,1728.0,,,,
278,05/11/15 09:15:00 AM,81.266,3712.0,,,,
279,05/11/15 09:30:00 AM,81.442,1792.0,,,,
280,05/11/15 09:45:00 AM,81.621,1728.0,,,,
281,05/11/15 10:00:00 AM,81.621,1280.0,,,,
282,05/11/15 10:15:00 AM,81.975,2432.0,,,,
283,05/11/15 10:30:00 AM,82.152,2816.0,,,,
284,05/11/15 10:45:00 AM,81.975,1344.0,,,,
285,05/11/15 11:00:00 AM,81.797,5120.0,,,,
286,05/11/15 11:15:00 AM,81.975,2816.0,,,,
287,05/11/15 11:30:00 AM,82.330,4096.0,,,,
288,05/11/15 11:45:00 AM,82.152,2944.0,,,,
289,05/11/15 12:00:00 PM,81.975,2048.0,,,,
290,05/11/15 12:15:00 PM,82.152,2432.0,,,,
291,05/11/15 12:30:00 PM,82.152,4096.0,,,,
292,05/11/15 12:45:00 PM,81.975,2432.0,,,,
293,05/11/15 01:00:00 PM,81.975,2048.0,,,,
294,05/11/15 01:15:00 PM,81.975,4608.0,,,,
295,05/11/15 01:30:00 PM,81.797,2816.0,,,,
296,05/11/15 01:45:00 PM,81.797,3456.0,,,,
297,05/11/15 02:00:00 PM,81.621,3072.0,,,,
298,05/11/15 02:15:00 PM,81.621,2560.0,,,,
299,05/11/15 02:30:00 PM,81.442,960.0,,,,
300,05/11/15 02:45:00 PM,81.090,368.0,,,,
301,05/11/15 03:00:00 PM,81.266,1728.0,,,,
302,05/11/15 03:15:00 PM,81.266,896.0,,,,
303,05/11/15 03:30:00 PM,81.090,512.0,,,,
304,05/11/15 03:45:00 PM,80.911,368.0,,,,
305,05/11/15 04:00:00 PM,80.911,576.0,,,,
306,05/11/15 04:15:00 PM,80.911,576.0,,,,
307,05/11/15 04:30:00 PM,80.911,608.0,,,,
308,05/11/15 04:45:00 PM,80.911,480.0,,,,
309,05/11/15 05:00:00 PM,80.735,336.0,,,,
310,05/11/15 05:15:00 PM,80.911,384.0,,,,
311,05/11/15 05:30:00 PM,80.911,272.0,,,,
312,05/11/15 05:45:00 PM,80.735,240.0,,,,
313,05/11/15 06:00:00 PM,80.735,240.0,,,,
314,05/11/15 06:15:00 PM,80.735,176.0,,,,
315,05/11/15 06:30:00 PM,80.735,168.0,,,,
316,05/11/15 06:45:00 PM,80.735,128.0,,,,
317,05/11/15 07:00:00 PM,80.735,136.0,,,,
318,05/11/15 07:15:00 PM,80.735,68.0,,,,
319,05/11/15 07:30:00 PM,80.735,25.0,,,,
320,05/11/15 07:45:00 PM,80.735,6.0,,,,
321,05/11/15 08:00:00 PM,80.735,0.0,,,,
322,05/11/15 08:15:00 PM,80.735,0.0,,,,
323,05/11/15 08:30:00 PM,80.559,0.0,,,,
324,05/11/15 08:45:00 PM,80.559,0.0,,,,
325,05/11/15 09:00:00 PM,80.559,0.0,,,,
326,05/11/15 09:15:00 PM,80.559,0.0,,,,
327,05/11/15 09:30:00 PM,80.559,0.0,,,,
328,05/11/15 09:45:00 PM,80.382,0.0,,,,
329,05/11/15 10:00:00 PM,80.382,0.0,,,,
330,05/11/15 10:15:00 PM,80.559,0.0,,,,
331,05/11/15 10:30:00 PM,80.559,0.0,,,,
332,05/11/15 10:45:00 PM,80.559,0.0,,,,
333,05/11/15 11:00:00 PM,80.559,0.0,,,,
334,05/11/15 11:15:00 PM,80.735,0.0,,,,
335,05/11/15 11:30:00 PM,80.735,0.0,,,,
336,05/11/15 11:45:00 PM,80.735,0.0,,,,
337,05/12/15 12:00:00 AM,80.735,0.0,,,,
338,05/12/15 12:15:00 AM,80.911,0.0,,,,
339,05/12/15 12:30:00 AM,80.911,0.0,,,,
340,05/12/15 12:45:00 AM,80.911,0.0,,,,
341,05/12/15 01:00:00 AM,80.559,0.0,,,,
342,05/12/15 01:15:00 AM,80.382,0.0,,,,
343,05/12/15 01:30:00 AM,80.029,0.0,,,,
344,05/12/15 01:45:00 AM,79.853,0.0,,,,
345,05/12/15 02:00:00 AM,79.678,0.0,,,,
346,05/12/15 02:15:00 AM,79.678,0.0,,,,
347,05/12/15 02:30:00 AM,79.502,0.0,,,,
348,05/12/15 02:45:00 AM,79.502,0.0,,,,
349,05/12/15 03:00:00 AM,79.502,0.0,,,,
350,05/12/15 03:15:00 AM,79.502,0.0,,,,
351,05/12/15 03:30:00 AM,79.502,0.0,,,,
352,05/12/15 03:45:00 AM,79.502,0.0,,,,
353,05/12/15 04:00:00 AM,79.502,0.0,,,,
354,05/12/15 04:15:00 AM,79.502,0.0,,,,
355,05/12/15 04:30:00 AM,79.326,0.0,,,,
356,05/12/15 04:45:00 AM,79.326,0.0,,,,
357,05/12/15 05:00:00 AM,79.326,0.0,,,,
358,05/12/15 05:15:00 AM,79.326,0.0,,,,
359,05/12/15 05:30:00 AM,79.326,0.0,,,,
360,05/12/15 05:45:00 AM,79.326,0.0,,,,
361,05/12/15 06:00:00 AM,79.502,0.0,,,,
362,05/12/15 06:15:00 AM,79.502,3.0,,,,
363,05/12/15 06:30:00 AM,79.502,25.0,,,,
364,05/12/15 06:45:00 AM,79.502,82.0,,,,
365,05/12/15 07:00:00 AM,79.678,144.0,,,,
366,05/12/15 07:15:00 AM,79.678,352.0,,,,
367,05/12/15 07:30:00 AM,79.853,496.0,,,,
368,05/12/15 07:45:00 AM,80.029,512.0,,,,
369,05/12/15 08:00:00 AM,80.206,992.0,,,,
370,05/12/15 08:15:00 AM,80.559,1216.0,,,,
371,05/12/15 08:30:00 AM,80.735,768.0,,,,
372,05/12/15 08:45:00 AM,80.735,1600.0,,,,
373,05/12/15 09:00:00 AM,81.266,1728.0,,,,
374,05/12/15 09:15:00 AM,81.090,1728.0,,,,
375,05/12/15 09:30:00 AM,81.442,1344.0,,,,
376,05/12/15 09:45:00 AM,81.621,2048.0,,,,
377,05/12/15 10:00:00 AM,81.442,2688.0,,,,
378,05/12/15 10:15:00 AM,81.975,3968.0,,,,
379,05/12/15 10:30:00 AM,82.152,4864.0,,,,
380,05/12/15 10:45:00 AM,82.330,3328.0,,,,
381,05/12/15 11:00:00 AM,82.686,7680.0,,,,
382,05/12/15 11:15:00 AM,82.864,2816.0,,,,
383,05/12/15 11:30:00 AM,82.864,2560.0,,,,
384,05/12/15 11:45:00 AM,82.864,5888.0,,,,
385,05/12/15 12:00:00 PM,83.043,1984.0,,,,
386,05/12/15 12:15:00 PM,83.221,1472.0,,,,
387,05/12/15 12:30:00 PM,83.221,2688.0,,,,
388,05/12/15 12:45:00 PM,83.221,3712.0,,,,
389,05/12/15 01:00:00 PM,83.399,3584.0,,,,
390,05/12/15 01:15:00 PM,83.221,2816.0,,,,
391,05/12/15 01:30:00 PM,83.221,1536.0,,,,
392,05/12/15 01:45:00 PM,83.043,5120.0,,,,
393,05/12/15 02:00:00 PM,82.330,2048.0,,,,
394,05/12/15 02:15:00 PM,82.508,2432.0,,,,
395,05/12/15 02:30:00 PM,81.266,1088.0,,,,
396,05/12/15 02:45:00 PM,81.975,2944.0,,,,
397,05/12/15 03:00:00 PM,82.152,2816.0,,,,
398,05/12/15 03:15:00 PM,81.797,1664.0,,,,
399,05/12/15 03:30:00 PM,81.621,2176.0,,,,
400,05/12/15 03:45:00 PM,81.621,1152.0,,,,
401,05/12/15 04:00:00 PM,81.442,496.0,,,,
402,05/12/15 04:15:00 PM,81.266,768.0,,,,
403,05/12/15 04:30:00 PM,81.090,1408.0,,,,
404,05/12/15 04:45:00 PM,81.090,480.0,,,,
405,05/12/15 05:00:00 PM,80.911,464.0,,,,
406,05/12/15 05:15:00 PM,80.911,432.0,,,,
407,05/12/15 05:30:00 PM,80.911,272.0,,,,
408,05/12/15 05:45:00 PM,80.911,304.0,,,,
409,05/12/15 06:00:00 PM,80.911,248.0,,,,
410,05/12/15 06:15:00 PM,80.911,144.0,,,,
411,05/12/15 06:30:00 PM,80.911,152.0,,,,
412,05/12/15 06:45:00 PM,80.911,123.0,,,,
413,05/12/15 07:00:00 PM,80.911,100.0,,,,
414,05/12/15 07:15:00 PM,80.911,73.0,,,,
415,05/12/15 07:30:00 PM,80.911,43.0,,,,
416,05/12/15 07:45:00 PM,80.735,10.0,,,,
417,05/12/15 08:00:00 PM,80.735,0.0,,,,
418,05/12/15 08:15:00 PM,80.735,0.0,,,,
419,05/12/15 08:30:00 PM,80.735,0.0,,,,
420,05/12/15 08:45:00 PM,80.911,0.0,,,,
421,05/12/15 09:00:00 PM,80.911,0.0,,,,
422,05/12/15 09:15:00 PM,80.911,0.0,,,,
423,05/12/15 09:30:00 PM,81.090,0.0,,,,
424,05/12/15 09:45:00 PM,81.090,0.0,,,,
425,05/12/15 10:00:00 PM,81.090,0.0,,,,
426,05/12/15 10:15:00 PM,81.266,0.0,,,,
427,05/12/15 10:30:00 PM,81.266,0.0,,,,
428,05/12/15 10:45:00 PM,81.090,0.0,,,,
429,05/12/15 11:00:00 PM,81.266,0.0,,,,
430,05/12/15 11:15:00 PM,81.266,0.0,,,,
431,05/12/15 11:30:00 PM,81.266,0.0,,,,
432,05/12/15 11:45:00 PM,81.266,0.0,,,,
433,05/13/15 12:00:00 AM,81.266,0.0,,,,
434,05/13/15 12:15:00 AM,81.266,0.0,,,,
435,05/13/15 12:30:00 AM,81.090,0.0,,,,
436,05/13/15 12:45:00 AM,81.090,0.0,,,,
437,05/13/15 01:00:00 AM,81.090,0.0,,,,
438,05/13/15 01:15:00 AM,81.090,0.0,,,,
439,05/13/15 01:30:00 AM,81.090,0.0,,,,
440,05/13/15 01:45:00 AM,80.911,0.0,,,,
441,05/13/15 02:00:00 AM,80.735,0.0,,,,
442,05/13/15 02:15:00 AM,80.382,0.0,,,,
443,05/13/15 02:30:00 AM,80.029,0.0,,,,
444,05/13/15 02:45:00 AM,79.853,0.0,,,,
445,05/13/15 03:00:00 AM,79.853,0.0,,,,
446,05/13/15 03:15:00 AM,79.678,0.0,,,,
447,05/13/15 03:30:00 AM,79.678,0.0,,,,
448,05/13/15 03:45:00 AM,79.678,0.0,,,,
449,05/13/15 04:00:00 AM,79.502,0.0,,,,
450,05/13/15 04:15:00 AM,79.502,0.0,,,,
451,05/13/15 04:30:00 AM,79.502,0.0,,,,
452,05/13/15 04:45:00 AM,79.502,0.0,,,,
453,05/13/15 05:00:00 AM,79.502,0.0,,,,
454,05/13/15 05:15:00 AM,79.502,0.0,,,,
455,05/13/15 05:30:00 AM,79.502,0.0,,,,
456,05/13/15 05:45:00 AM,79.502,0.0,,,,
457,05/13/15 06:00:00 AM,79.502,0.0,,,,
458,05/13/15 06:15:00 AM,79.502,3.0,,,,
459,05/13/15 06:30:00 AM,79.502,24.0,,,,
460,05/13/15 06:45:00 AM,79.678,70.0,,,,
461,05/13/15 07:00:00 AM,79.853,184.0,,,,
462,05/13/15 07:15:00 AM,79.853,288.0,,,,
463,05/13/15 07:30:00 AM,80.029,496.0,,,,
464,05/13/15 07:45:00 AM,80.206,608.0,,,,
465,05/13/15 08:00:00 AM,80.382,896.0,,,,
466,05/13/15 08:15:00 AM,80.559,1344.0,,,,
467,05/13/15 08:30:00 AM,80.911,896.0,,,,
468,05/13/15 08:45:00 AM,81.090,1280.0,,,,
469,05/13/15 09:00:00 AM,81.266,1920.0,,,,
470,05/13/15 09:15:00 AM,81.442,2176.0,,,,
471,05/13/15 09:30:00 AM,81.797,3456.0,,,,
472,05/13/15 09:45:00 AM,82.152,1664.0,,,,
473,05/13/15 10:00:00 AM,82.152,6144.0,,,,
474,05/13/15 10:15:00 AM,82.152,2048.0,,,,
475,05/13/15 10:30:00 AM,82.330,3072.0,,,,
476,05/13/15 10:45:00 AM,82.686,6144.0,,,,
