* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 09-24-2018
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 09-24-2018
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 09-24-2018
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 09-24-2018
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 09-24-2018
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 09-24-2018
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 09-24-2018
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 09-24-2018
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 09-24-2018
* Calibration ROI is expired  = No
* Calibration ROI performed on = 09-24-2018
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 09-24-2018
* Chemistry = SYBR_GREEN
* Date Created = 2019-06-18 15:30:06 PM CDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = D:\Power Up SYBR_07.eds
* Experiment Name = Power_UP_SYBR
* Experiment Run End Time = 2019-06-18 14:01:20 PM CDT
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	HIGHSD	NOAMP	THOLDFAIL	Tm1	Tm2	Tm3	Tm4
65	F5	false	MR036	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
66	F6	false	MR037	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
67	F7	false	MR038	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
68	F8	false	MR039	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
69	F9	false	MR040	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.200	true	3	39	Inconclusive		0.000	Y	Y	N	Y	Y				
70	F10	false	SC002	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
71	F11	false	PTC	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.200	true	3	4	No Amp		0.000	Y	N	N	Y	Y				
72	F12	false	NTC	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
73	G1	false	MR032	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
73	G1	false	MR032	D	UNKNOWN	FAM	NFQ-MGB	27.356	27.357	0.002								true	0.127	true	3	23	Amp		0.970	N	N	N	N	N				
74	G2	false	MR033	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
74	G2	false	MR033	D	UNKNOWN	FAM	NFQ-MGB	26.421	26.435	0.021								true	0.127	true	3	22	Amp		0.970	N	N	N	N	N				
75	G3	false	MR034	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
75	G3	false	MR034	D	UNKNOWN	FAM	NFQ-MGB	26.253	26.305	0.073								true	0.127	true	3	21	Amp		0.968	N	N	N	N	N				
76	G4	false	MR035	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
76	G4	false	MR035	D	UNKNOWN	FAM	NFQ-MGB	26.158	26.141	0.024								true	0.127	true	3	22	Amp		0.961	N	N	N	N	N				
77	G5	false	MR036	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
77	G5	false	MR036	D	UNKNOWN	FAM	NFQ-MGB	26.364	26.461	0.138								true	0.127	true	3	22	Amp		0.966	N	N	N	N	N				
78	G6	false	MR037	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
78	G6	false	MR037	D	UNKNOWN	FAM	NFQ-MGB	26.739	26.878	0.197								true	0.127	true	3	22	Amp		0.970	N	N	N	N	N				
79	G7	false	MR038	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
79	G7	false	MR038	D	UNKNOWN	FAM	NFQ-MGB	24.440	24.514	0.105								true	0.127	true	3	20	Amp		0.977	N	N	N	N	N				
80	G8	false	MR039	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
80	G8	false	MR039	D	UNKNOWN	FAM	NFQ-MGB	25.964	26.016	0.073								true	0.127	true	3	22	Amp		0.972	N	N	N	N	N				
81	G9	false	MR040	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
81	G9	false	MR040	D	UNKNOWN	FAM	NFQ-MGB	25.828	25.891	0.089								true	0.127	true	3	21	Amp		0.976	N	N	N	N	N				
82	G10	false	SC002	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
82	G10	false	SC002	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.127	true	3	39	No Amp		0.000	Y	Y	N	Y	N				
83	G11	false	PTC	C	UNKNOWN	VIC	NFQ-MGB	33.356	32.989	0.518								true	0.040	true	3	30	Amp		0.714	Y	N	Y	N	Y				
83	G11	false	PTC	D	UNKNOWN	FAM	NFQ-MGB	32.198	31.833	0.516								true	0.127	true	3	28	Amp		0.957	N	N	Y	N	N				
84	G12	false	NTC	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
84	G12	false	NTC	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.127	true	3	39	No Amp		0.000	Y	Y	N	Y	N				
85	H1	false	MR032	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
85	H1	false	MR032	D	UNKNOWN	FAM	NFQ-MGB	27.358	27.357	0.002								true	0.127	true	3	23	Amp		0.948	N	N	N	N	N				
86	H2	false	MR033	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
86	H2	false	MR033	D	UNKNOWN	FAM	NFQ-MGB	26.450	26.435	0.021								true	0.127	true	3	21	Amp		0.965	N	N	N	N	N				
87	H3	false	MR034	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
87	H3	false	MR034	D	UNKNOWN	FAM	NFQ-MGB	26.356	26.305	0.073								true	0.127	true	3	22	Amp		0.974	N	N	N	N	N				
88	H4	false	MR035	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
88	H4	false	MR035	D	UNKNOWN	FAM	NFQ-MGB	26.124	26.141	0.024								true	0.127	true	3	22	Amp		0.965	N	N	N	N	N				
89	H5	false	MR036	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
89	H5	false	MR036	D	UNKNOWN	FAM	NFQ-MGB	26.558	26.461	0.138								true	0.127	true	3	21	Amp		0.974	N	N	N	N	N				
90	H6	false	MR037	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
90	H6	false	MR037	D	UNKNOWN	FAM	NFQ-MGB	27.017	26.878	0.197								true	0.127	true	3	22	Amp		0.971	N	N	N	N	N				
91	H7	false	MR038	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
91	H7	false	MR038	D	UNKNOWN	FAM	NFQ-MGB	24.588	24.514	0.105								true	0.127	true	3	20	Amp		0.973	N	N	N	N	N				
92	H8	false	MR039	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
92	H8	false	MR039	D	UNKNOWN	FAM	NFQ-MGB	26.068	26.016	0.073								true	0.127	true	3	21	Amp		0.974	N	N	N	N	N				
93	H9	false	MR040	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
93	H9	false	MR040	D	UNKNOWN	FAM	NFQ-MGB	25.954	25.891	0.089								true	0.127	true	3	22	Amp		0.977	N	N	N	N	N				
94	H10	false	SC002	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
94	H10	false	SC002	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.127	true	3	11	No Amp		0.000	Y	N	N	N	N				
95	H11	false	PTC	C	UNKNOWN	VIC	NFQ-MGB	32.623	32.989	0.518								true	0.040	true	3	29	Amp		0.792	Y	N	Y	N	Y				
95	H11	false	PTC	D	UNKNOWN	FAM	NFQ-MGB	31.468	31.833	0.516								true	0.127	true	3	27	Amp		0.958	N	N	Y	N	N				
96	H12	false	NTC	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.040	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
96	H12	false	NTC	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.127	true	3	30	No Amp		0.000	Y	N	N	Y	N				
