* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 09-24-2018
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 09-24-2018
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 09-24-2018
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 09-24-2018
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 09-24-2018
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 09-24-2018
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 09-24-2018
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 09-24-2018
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 09-24-2018
* Calibration ROI is expired  = No
* Calibration ROI performed on = 09-24-2018
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 09-24-2018
* Chemistry = SYBR_GREEN
* Date Created = 2019-07-24 15:06:14 PM CDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = E:\Power Up SYBR_23.eds
* Experiment Name = Power_UP_SYBR
* Experiment Run End Time = 2019-07-24 13:44:13 PM CDT
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	PRFLOW	NOISE	HIGHSD	DRNMIN	NOAMP	Tm1	Tm2	Tm3	Tm4
78	G6	false	MR011	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N	N	N				
78	G6	false	MR011	D	UNKNOWN	FAM	NFQ-MGB	21.911	21.792	0.169								false	0.010	true	3	21	Amp		0.421	Y	N	N	N	N	N	N				
79	G7	false	MR012	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N	N	N				
79	G7	false	MR012	D	UNKNOWN	FAM	NFQ-MGB	22.419	22.858	0.621								false	0.010	true	3	21	Amp		0.306	Y	N	N	N	Y	N	N				
80	G8	false	MR013	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N	N	Y				
80	G8	false	MR013	D	UNKNOWN	FAM	NFQ-MGB	22.338	21.522	1.153								false	0.010	true	3	21	Amp		0.453	Y	N	N	N	Y	N	N				
81	G9	false	MR014	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N	N	N				
81	G9	false	MR014	D	UNKNOWN	FAM	NFQ-MGB	21.173	20.752	0.596								false	0.010	true	3	19	Amp		0.350	Y	N	N	N	Y	N	N				
82	G10	false	MR016	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N	N	N				
82	G10	false	MR016	D	UNKNOWN	FAM	NFQ-MGB	21.893	22.007	0.161								false	0.010	true	3	20	Amp		0.337	Y	N	N	N	N	N	N				
83	G11	false	PTC	C	UNKNOWN	VIC	NFQ-MGB	28.199	28.357	0.223								false	0.010	true	3	27	Amp		0.913	N	N	N	N	N	N	N				
83	G11	false	PTC	D	UNKNOWN	FAM	NFQ-MGB	25.474	26.066	0.838								false	0.010	true	3	25	Amp		0.412	Y	N	N	N	Y	N	N				
84	G12	false	NTC	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N	N	Y				
